0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,class_id
0.4888440668582916,0.19927796721458435,-0.39564841985702515,0.4946833550930023,0.1856212019920349,-0.36720767617225647,0.5001027584075928,0.1863829791545868,-0.36715999245643616,0.5057066082954407,0.18702509999275208,-0.36710208654403687,0.4777500033378601,0.18345046043395996,-0.3856726586818695,0.4708123803138733,0.18240490555763245,-0.3855258524417877,0.4638855457305908,0.18149042129516602,-0.385650098323822,0.5041114091873169,0.19572970271110535,-0.18672797083854675,0.4475823938846588,0.188380166888237,-0.26568543910980225,0.49436652660369873,0.21692946553230286,-0.3241284191608429,0.4719942510128021,0.21400973200798035,-0.34755760431289673,0.5241357088088989,0.2875403165817261,-0.007467552088201046,0.3842504322528839,0.28279611468315125,-0.2128562182188034,0.5316659212112427,0.3906194269657135,0.1523669958114624,0.35009849071502686,0.40593045949935913,-0.18517820537090302,0.5505146384239197,0.47839587926864624,-0.01687835529446602,0.3472447097301483,0.5139613151550293,-0.24483782052993774,0.5563706755638123,0.5081914067268372,-0.05239349976181984,0.3391743302345276,0.5455617904663086,-0.2652129530906677,0.5599557161331177,0.5063427090644836,-0.11398918181657791,0.3549017310142517,0.5450789928436279,-0.3144191801548004,0.5506308078765869,0.4979047179222107,-0.04788881167769432,0.36446911096572876,0.5333032011985779,-0.2610947787761688,0.49493277072906494,0.520026683807373,0.05779871717095375,0.41310304403305054,0.5231367945671082,-0.05723287910223007,0.4850621521472931,0.6950902938842773,0.0723191648721695,0.40590885281562805,0.7003992795944214,-0.056113582104444504,0.4658103585243225,0.8448671102523804,0.26035526394844055,0.3916490077972412,0.8463107943534851,0.15789853036403656,0.45117291808128357,0.8655142188072205,0.2679571509361267,0.3856249749660492,0.8641345500946045,0.16880449652671814,0.49397847056388855,0.9028750658035278,0.1163620799779892,0.4098508656024933,0.909564733505249,-0.006595107261091471,0
0.48843228816986084,0.1991369128227234,-0.43216708302497864,0.4935254752635956,0.18369349837303162,-0.4078722894191742,0.4991039037704468,0.1841135174036026,-0.4078062176704407,0.5048700571060181,0.18442876636981964,-0.4077843725681305,0.4749014973640442,0.18206295371055603,-0.42654797434806824,0.46727225184440613,0.18105152249336243,-0.42643821239471436,0.45969441533088684,0.18016399443149567,-0.4265401065349579,0.5013325214385986,0.19164395332336426,-0.22379709780216217,0.44074633717536926,0.18595945835113525,-0.3043498992919922,0.49295198917388916,0.21680386364459991,-0.3567820191383362,0.46926164627075195,0.21414144337177277,-0.38067638874053955,0.5251193642616272,0.28705474734306335,-0.048768311738967896,0.3729245960712433,0.28271952271461487,-0.20770670473575592,0.5326789021492004,0.39753592014312744,0.10987165570259094,0.3382817208766937,0.40826451778411865,-0.13761374354362488,0.5466105341911316,0.4910384714603424,-0.07395307719707489,0.34149473905563354,0.5127660036087036,-0.22425195574760437,0.5503600835800171,0.5254908800125122,-0.12487785518169403,0.3334527015686035,0.5451846718788147,-0.24979481101036072,0.550278902053833,0.5224999785423279,-0.18284545838832855,0.35306960344314575,0.5436269044876099,-0.3066433072090149,0.5411294102668762,0.5114787220954895,-0.1047927737236023,0.3630504310131073,0.5331524014472961,-0.24308030307292938,0.496185302734375,0.5245538949966431,0.0385521724820137,0.40973514318466187,0.528609573841095,-0.03804486244916916,0.48643195629119873,0.6962042450904846,0.051976416260004044,0.4052271842956543,0.6998082399368286,-0.03886871412396431,0.4654821753501892,0.8448546528816223,0.2538682520389557,0.39161548018455505,0.8409059047698975,0.23782646656036377,0.45043691992759705,0.8660340309143066,0.2633907198905945,0.38696518540382385,0.8569126725196838,0.25457268953323364,0.4988294839859009,0.903017520904541,0.109022356569767,0.39627090096473694,0.9091351628303528,0.08485535532236099,0
0.4836989641189575,0.20386798679828644,-0.42228472232818604,0.4876239001750946,0.1878024935722351,-0.3963569700717926,0.49274489283561707,0.18821030855178833,-0.39633333683013916,0.49806180596351624,0.18850283324718475,-0.3963773548603058,0.4704902768135071,0.18625564873218536,-0.418972909450531,0.46317338943481445,0.18530523777008057,-0.4188452661037445,0.45587706565856934,0.1844896376132965,-0.4189518094062805,0.4937727451324463,0.19580481946468353,-0.21069902181625366,0.43675634264945984,0.19076809287071228,-0.307753324508667,0.48760703206062317,0.221530020236969,-0.3471469581127167,0.4653471112251282,0.21922792494297028,-0.37581419944763184,0.5158294439315796,0.2913358807563782,-0.02480464056134224,0.3719598650932312,0.2887977063655853,-0.22726532816886902,0.5208331346511841,0.4026573896408081,0.1295066475868225,0.3382624685764313,0.4143778383731842,-0.16042616963386536,0.526902437210083,0.4955616891384125,-0.0555860809981823,0.34260228276252747,0.5193537473678589,-0.24660181999206543,0.5256313681602478,0.5283191800117493,-0.10242952406406403,0.33564212918281555,0.5520888566970825,-0.27592986822128296,0.5297372341156006,0.5253401398658752,-0.15981824696063995,0.35421431064605713,0.5496906638145447,-0.33096185326576233,0.5222270488739014,0.5145259499549866,-0.08685742318630219,0.3631513714790344,0.5364507436752319,-0.2645860016345978,0.4915398359298706,0.5283857583999634,0.05213071405887604,0.4092230796813965,0.5347130298614502,-0.05169422924518585,0.4888090193271637,0.6980360746383667,0.05337807908654213,0.40362584590911865,0.7046887278556824,-0.03984703868627548,0.46816715598106384,0.8460662961006165,0.25269803404808044,0.3871110677719116,0.8425089716911316,0.2244577705860138,0.4491595923900604,0.8708738684654236,0.26256683468818665,0.38119977712631226,0.861870527267456,0.2414204478263855,0.5220741033554077,0.8987591862678528,0.11800969392061234,0.40101927518844604,0.9048550128936768,0.08943530172109604,0
0.49810126423835754,0.21112431585788727,-0.41222280263900757,0.502532958984375,0.19501353800296783,-0.38047853112220764,0.5077366828918457,0.1954747885465622,-0.38044267892837524,0.5131433010101318,0.1958232820034027,-0.3805294632911682,0.48535820841789246,0.19301751255989075,-0.4062974750995636,0.4778885543346405,0.19184310734272003,-0.4061906337738037,0.4704206883907318,0.19081918895244598,-0.4063810408115387,0.5081258416175842,0.20262932777404785,-0.18495957553386688,0.45078960061073303,0.19619536399841309,-0.288198858499527,0.5021917223930359,0.22804619371891022,-0.3313109278678894,0.4794659912586212,0.22522108256816864,-0.3641752600669861,0.5189959406852722,0.2985340356826782,0.05024806037545204,0.3817828893661499,0.28815776109695435,-0.22938419878482819,0.5138676762580872,0.4155467748641968,0.2179257571697235,0.34371745586395264,0.4145808517932892,-0.1607910394668579,0.5136574506759644,0.5051681399345398,0.008744833059608936,0.35332509875297546,0.5242260694503784,-0.2420373260974884,0.5103927850723267,0.5358989238739014,-0.03887151554226875,0.34747424721717834,0.5548356771469116,-0.266095906496048,0.5200992226600647,0.5313945412635803,-0.0999152883887291,0.3652842938899994,0.5510060787200928,-0.3149426281452179,0.5140844583511353,0.520957350730896,-0.025915853679180145,0.3730142116546631,0.5376129746437073,-0.2555648386478424,0.49300381541252136,0.537400484085083,0.09018432348966599,0.4157707989215851,0.5406321287155151,-0.08956306427717209,0.4916682243347168,0.7052198052406311,0.1498921662569046,0.40632712841033936,0.7111023664474487,-0.06240415573120117,0.46718060970306396,0.8438512086868286,0.4045819938182831,0.38401147723197937,0.8428327441215515,0.23904725909233093,0.446487158536911,0.8687109351158142,0.41976431012153625,0.3751833736896515,0.8625020384788513,0.26165536046028137,0.5300968289375305,0.8911899924278259,0.29772281646728516,0.409294068813324,0.9029338955879211,0.12011558562517166,0
0.513981819152832,0.21349070966243744,-0.40590405464172363,0.5166377425193787,0.1975727379322052,-0.3739043176174164,0.521395742893219,0.1979403793811798,-0.37387964129447937,0.5263582468032837,0.19819748401641846,-0.37396755814552307,0.500580370426178,0.1956927329301834,-0.4041686952114105,0.4932298958301544,0.19452553987503052,-0.4040682911872864,0.48587119579315186,0.19349563121795654,-0.40431252121925354,0.5186253786087036,0.2045057862997055,-0.17785149812698364,0.4644877016544342,0.1985323280096054,-0.3059667944908142,0.5164692401885986,0.22964836657047272,-0.32641860842704773,0.49464380741119385,0.2270965576171875,-0.36527860164642334,0.5220771431922913,0.29910144209861755,0.049376677721738815,0.39407363533973694,0.28745394945144653,-0.27828091382980347,0.510533332824707,0.41785478591918945,0.19600294530391693,0.35250556468963623,0.4151611328125,-0.23725426197052002,0.5131104588508606,0.5077085494995117,0.008207913488149643,0.36415982246398926,0.5220385789871216,-0.3018086552619934,0.5112152695655823,0.5375274419784546,-0.029552970081567764,0.35959404706954956,0.5532130002975464,-0.3364166021347046,0.5210323929786682,0.5335240364074707,-0.08735872060060501,0.3792323172092438,0.547269880771637,-0.37478384375572205,0.5145238041877747,0.5237685441970825,-0.024292392656207085,0.385515421628952,0.5342920422554016,-0.3119150698184967,0.4927554428577423,0.5365568399429321,0.10658518224954605,0.4217492341995239,0.5398747324943542,-0.10603926330804825,0.4883069097995758,0.7078350186347961,0.1991611123085022,0.4067181646823883,0.7123658657073975,-0.05422592908143997,0.4650556147098541,0.8494020104408264,0.41725125908851624,0.3831186592578888,0.8465667963027954,0.21879616379737854,0.44473013281822205,0.8751723766326904,0.42875003814697266,0.3721941411495209,0.8665685653686523,0.2372419685125351,0.5332151055335999,0.8973676562309265,0.30965593457221985,0.41123268008232117,0.9079558849334717,0.09124423563480377,0
0.5301186442375183,0.2150418609380722,-0.33508720993995667,0.5310449600219727,0.2012776881456375,-0.3025638461112976,0.5344429612159729,0.20157946646213531,-0.3025556206703186,0.5380731225013733,0.2017645686864853,-0.30274611711502075,0.5181053280830383,0.1995270550251007,-0.3420121967792511,0.5118067264556885,0.19835232198238373,-0.3418921232223511,0.5054940581321716,0.197308748960495,-0.3421713411808014,0.5281805396080017,0.20654180645942688,-0.11727727949619293,0.4847174882888794,0.20090028643608093,-0.27434584498405457,0.5300766229629517,0.22926470637321472,-0.26232919096946716,0.5122451186180115,0.22681951522827148,-0.3131844699382782,0.5250529050827026,0.29678162932395935,0.0850459411740303,0.4165554344654083,0.28167039155960083,-0.27913761138916016,0.5149128437042236,0.4130907654762268,0.19593623280525208,0.38074812293052673,0.4029904305934906,-0.27597078680992126,0.520175039768219,0.5096031427383423,0.035994961857795715,0.3872455358505249,0.5143329501152039,-0.3252592980861664,0.5187901854515076,0.5384910106658936,0.01259591430425644,0.37853720784187317,0.5452654957771301,-0.36275336146354675,0.5281668305397034,0.5360204577445984,-0.04242640733718872,0.39943116903305054,0.5429434776306152,-0.3900566101074219,0.522071123123169,0.5265535712242126,0.006771643180400133,0.40662041306495667,0.5309044718742371,-0.33165425062179565,0.49283134937286377,0.526555061340332,0.12486699223518372,0.4332289695739746,0.5279949903488159,-0.12433842569589615,0.48877453804016113,0.6953650116920471,0.23364309966564178,0.41621133685112,0.6992385387420654,-0.05224170163273811,0.46154215931892395,0.8420466184616089,0.41415178775787354,0.3907114565372467,0.845165491104126,0.19623331725597382,0.4399835765361786,0.8678070306777954,0.42258939146995544,0.37431812286376953,0.8657282590866089,0.20964844524860382,0.5358417630195618,0.8872182369232178,0.32097023725509644,0.43061181902885437,0.9048117995262146,0.03458115831017494,0
0.5428426861763,0.2174772173166275,-0.1863940805196762,0.5417864322662354,0.20362983644008636,-0.15869414806365967,0.5432409644126892,0.20395790040493011,-0.15867818892002106,0.5448883175849915,0.20415130257606506,-0.15874747931957245,0.5336336493492126,0.2017800658941269,-0.20129844546318054,0.528741180896759,0.2004106044769287,-0.20124635100364685,0.5238403081893921,0.19914749264717102,-0.2015407681465149,0.5315889716148376,0.20866484940052032,-0.010283238254487514,0.5033167600631714,0.20232830941677094,-0.2046295702457428,0.5385807752609253,0.2316358983516693,-0.1291019767522812,0.5260729789733887,0.22877706587314606,-0.18514132499694824,0.5157856345176697,0.2970387041568756,0.17585448920726776,0.43656623363494873,0.27527835965156555,-0.2813170254230499,0.5110704302787781,0.4131983518600464,0.24995072185993195,0.38177773356437683,0.3905565142631531,-0.33468157052993774,0.531633198261261,0.5033531785011292,0.12267334014177322,0.3900635540485382,0.501068651676178,-0.40994036197662354,0.5375472903251648,0.5283082723617554,0.11810757964849472,0.37897419929504395,0.5329758524894714,-0.46420982480049133,0.5453200340270996,0.5267336964607239,0.06706450879573822,0.407432496547699,0.5326316952705383,-0.4739815890789032,0.538174033164978,0.5193600058555603,0.09589998424053192,0.41244426369667053,0.5222906470298767,-0.4119815528392792,0.4881085753440857,0.5114420056343079,0.158456489443779,0.44437676668167114,0.5138484835624695,-0.15782904624938965,0.5115149617195129,0.6807110905647278,0.15028046071529388,0.509117603302002,0.6787636280059814,-0.2205539047718048,0.4644595682621002,0.841296911239624,0.2644653022289276,0.44168519973754883,0.8221073150634766,-0.10338527709245682,0.4374600350856781,0.8685530424118042,0.2555731534957886,0.40972810983657837,0.8381415009498596,-0.09565889835357666,0.5378899574279785,0.89310622215271,0.1768733561038971,0.4842108190059662,0.8888456225395203,-0.18044792115688324,0
0.5472307801246643,0.22619414329528809,-0.17885275185108185,0.5453017354011536,0.21292787790298462,-0.15148583054542542,0.5462473630905151,0.2131195366382599,-0.15151743590831757,0.5473623871803284,0.21317331492900848,-0.15156498551368713,0.5382604598999023,0.21119025349617004,-0.19418686628341675,0.5337335467338562,0.20973528921604156,-0.19408944249153137,0.5292038321495056,0.20836864411830902,-0.19435304403305054,0.5324324369430542,0.216080904006958,-0.005683476105332375,0.5081440806388855,0.21010582149028778,-0.19744090735912323,0.5413008332252502,0.23886729776859283,-0.12254251539707184,0.5304389595985413,0.23609666526317596,-0.17838944494724274,0.514066219329834,0.29620423913002014,0.1831902265548706,0.4402156174182892,0.27574315667152405,-0.2759122848510742,0.5105718970298767,0.41058725118637085,0.26360541582107544,0.3828384280204773,0.38731539249420166,-0.3133418560028076,0.5314127802848816,0.5024281740188599,0.11785338073968887,0.3910055160522461,0.49705302715301514,-0.38409027457237244,0.5375204682350159,0.5275301337242126,0.10617903620004654,0.38034293055534363,0.5276254415512085,-0.44037362933158875,0.5451258420944214,0.5262655019760132,0.0535237193107605,0.40840595960617065,0.5268772840499878,-0.4505589008331299,0.5380300879478455,0.5187480449676514,0.0897582471370697,0.4127423167228699,0.517052948474884,-0.38628116250038147,0.491809219121933,0.5032870173454285,0.15821920335292816,0.4510277807712555,0.5076598525047302,-0.15762904286384583,0.5137902498245239,0.6750953197479248,0.12987031042575836,0.5256274342536926,0.6694380044937134,-0.227338969707489,0.46579787135124207,0.8424222469329834,0.17940357327461243,0.46603071689605713,0.8159043192863464,-0.14585913717746735,0.43857520818710327,0.8704419136047363,0.17290735244750977,0.43433353304862976,0.832884669303894,-0.1424214243888855,0.5361672043800354,0.8938650488853455,0.15373612940311432,0.5121321082115173,0.8800108432769775,-0.22980421781539917,0
0.5447552800178528,0.23694032430648804,-0.14653684198856354,0.5441909432411194,0.22299593687057495,-0.11685068905353546,0.545085608959198,0.2228958159685135,-0.11681563407182693,0.5461627244949341,0.2227262705564499,-0.11686141043901443,0.5365518927574158,0.22143463790416718,-0.16151215136051178,0.5318050980567932,0.21974247694015503,-0.16141432523727417,0.5270544290542603,0.21812696754932404,-0.16166427731513977,0.5294939279556274,0.22307993471622467,0.027758045122027397,0.5037801265716553,0.21697096526622772,-0.17254671454429626,0.5365214347839355,0.24803540110588074,-0.08936024457216263,0.5257918834686279,0.24501901865005493,-0.14744316041469574,0.5007168650627136,0.29769429564476013,0.1993085891008377,0.4331371784210205,0.2778416872024536,-0.2643912136554718,0.4846343696117401,0.4142027497291565,0.2559332251548767,0.37741315364837646,0.38877904415130615,-0.2687196135520935,0.4887790381908417,0.5024570822715759,0.08632609248161316,0.3845648169517517,0.49800145626068115,-0.3077082335948944,0.4885902404785156,0.5273160338401794,0.0613328218460083,0.37435051798820496,0.5276247262954712,-0.3394896686077118,0.4951770603656769,0.5244230628013611,0.01332714781165123,0.3964771032333374,0.5286610722541809,-0.3752187490463257,0.49138936400413513,0.516471803188324,0.057899873703718185,0.4009220004081726,0.5194258093833923,-0.3643403947353363,0.48079371452331543,0.5040446519851685,0.1567966490983963,0.44796228408813477,0.500526487827301,-0.1565772145986557,0.5059115290641785,0.6808955669403076,0.1747039556503296,0.6081482172012329,0.5356772541999817,-0.19141651690006256,0.4653910994529724,0.8448814749717712,0.2058955281972885,0.561881422996521,0.644881010055542,0.06919293850660324,0.43591776490211487,0.8768681287765503,0.21475477516651154,0.5308709740638733,0.6587926745414734,0.09303266555070877,0.5598764419555664,0.8908706903457642,0.17801626026630402,0.6040142774581909,0.6899314522743225,0.03502063453197479,0
0.5451012253761292,0.24348127841949463,-0.06227579712867737,0.5452304482460022,0.22813230752944946,-0.029778804630041122,0.5455042719841003,0.22836290299892426,-0.029850807040929794,0.5459457635879517,0.2285044938325882,-0.029895378276705742,0.5383164286613464,0.22567792236804962,-0.07701771706342697,0.5336448550224304,0.22367051243782043,-0.07682032138109207,0.5290201902389526,0.22170042991638184,-0.07683833688497543,0.5268074870109558,0.22912293672561646,0.11770956218242645,0.5054237842559814,0.21916118264198303,-0.09705682843923569,0.5335080623626709,0.2560098469257355,-0.005917613860219717,0.5247822999954224,0.2516481578350067,-0.06829547137022018,0.4938110113143921,0.30326759815216064,0.2714614272117615,0.4317738711833954,0.2820090651512146,-0.2155146598815918,0.4605832099914551,0.41279661655426025,0.25968486070632935,0.3811282515525818,0.3893328309059143,-0.28545457124710083,0.4472070336341858,0.5099754333496094,0.09512052685022354,0.37217676639556885,0.5026623606681824,-0.35194629430770874,0.44609782099723816,0.5359250903129578,0.08065216988325119,0.3556481599807739,0.5292664170265198,-0.4150863289833069,0.4486265182495117,0.5345131158828735,0.02917804755270481,0.3791465163230896,0.5362134575843811,-0.41265806555747986,0.44573885202407837,0.525669515132904,0.06562571972608566,0.38735300302505493,0.5292884707450867,-0.36042845249176025,0.47710034251213074,0.5091257095336914,0.16234539449214935,0.44650113582611084,0.5005593299865723,-0.1619711071252823,0.5085917711257935,0.6565269827842712,0.12246730178594589,0.6052661538124084,0.47112104296684265,-0.2081604301929474,0.4716704189777374,0.831916868686676,0.13734373450279236,0.7368142008781433,0.5917705297470093,-0.15742823481559753,0.4443828761577606,0.8604620099067688,0.13222013413906097,0.7368478775024414,0.6318764686584473,-0.15632212162017822,0.5332220196723938,0.874003529548645,0.05030770227313042,0.8154816627502441,0.5719083547592163,-0.22545583546161652,0
